,Entity,Year,% primary energy,% electricity
1346,High-income countries,2018,10.488907,24.216257
1347,High-income countries,2019,10.854962,25.281904
1348,High-income countries,2020,12.457896,27.82383
1349,High-income countries,2021,12.304638,27.618486
1350,Hong Kong,1985,0.0,0.0
1351,Hong Kong,1986,0.0,0.0
1352,Hong Kong,1987,0.0,0.0
1353,Hong Kong,1988,0.0,0.0
1354,Hong Kong,1989,0.0,0.0
1355,Hong Kong,1990,0.0,0.0
1356,Hong Kong,1991,0.0,0.0
1357,Hong Kong,1992,0.0,0.0
1358,Hong Kong,1993,0.0,0.0
1359,Hong Kong,1994,0.0,0.0
1360,Hong Kong,1995,0.0,0.0
1361,Hong Kong,1996,0.0,0.0
1362,Hong Kong,1997,0.0,0.0
1363,Hong Kong,1998,0.0,0.0
1364,Hong Kong,1999,0.0,0.0
1365,Hong Kong,2000,0.0,0.0
1366,Hong Kong,2001,0.0,0.0
1367,Hong Kong,2002,0.0,0.0
1368,Hong Kong,2003,0.0,0.0
1369,Hong Kong,2004,0.0,0.0
1370,Hong Kong,2005,0.0,0.0
1371,Hong Kong,2006,0.0006911576,0.0
1372,Hong Kong,2007,0.000804969,0.0
1373,Hong Kong,2008,0.0008013578,0.0
1374,Hong Kong,2009,0.0009893064,0.0
1375,Hong Kong,2010,0.040526018,0.0
1376,Hong Kong,2011,0.044920437,0.0
1377,Hong Kong,2012,0.044864498,0.0
1378,Hong Kong,2013,0.038566995,0.0
1379,Hong Kong,2014,0.046603356,0.0
1380,Hong Kong,2015,0.059699725,0.0
1381,Hong Kong,2016,0.06550138,0.0
1382,Hong Kong,2017,0.06267911,0.028694406
1383,Hong Kong,2018,0.06412575,0.029052878
1384,Hong Kong,2019,0.07460387,0.05757052
1385,Hong Kong,2020,0.10073566,0.06035003
1386,Hong Kong,2021,0.108698964,0.056737587
1387,Hungary,1985,0.13748026,0.5784877
1388,Hungary,1986,0.13723414,0.54913706
1389,Hungary,1987,0.14415859,0.5680863
1390,Hungary,1988,0.14756292,0.5781138
1391,Hungary,1989,0.14161773,0.533856
1392,Hungary,1990,0.17966974,0.70323485
1393,Hungary,1991,0.21547885,0.7009346
1394,Hungary,1992,0.21209235,0.66287875
1395,Hungary,1993,0.21881689,0.6381039
1396,Hungary,1994,0.21855822,0.62649167
1397,Hungary,1995,0.23041439,0.6466784
1398,Hungary,1996,0.26410878,0.74095184
1399,Hungary,1997,0.28335416,0.7627119
1400,Hungary,1998,0.22453971,0.5913978
1401,Hungary,1999,0.2573081,0.6344171
1402,Hungary,2000,0.26188785,0.68201196
1403,Hungary,2001,0.26927036,0.7138935
1404,Hungary,2002,0.24771267,0.63623786
1405,Hungary,2003,0.3591855,0.9668913
1406,Hungary,2004,1.0114942,2.78849
1407,Hungary,2005,1.9106504,5.230769
1408,Hungary,2006,1.5408134,4.1562066
1409,Hungary,2007,1.9637135,4.7047048
1410,Hungary,2008,2.4881732,5.8720636
1411,Hungary,2009,3.3081076,8.047897
1412,Hungary,2010,3.356313,8.081349
1413,Hungary,2011,3.0736933,7.5235977
1414,Hungary,2012,3.186504,7.62565
1415,Hungary,2013,3.550579,9.190083
1416,Hungary,2014,4.012245,10.76661
1417,Hungary,2015,3.8928456,10.63057
1418,Hungary,2016,3.8303542,10.216913
1419,Hungary,2017,3.8641884,10.60006
1420,Hungary,2018,4.1346164,11.807077
1421,Hungary,2019,4.9454613,13.746709
1422,Hungary,2020,5.8162417,15.871191
1423,Hungary,2021,6.819573,19.215796
1424,Iceland,1985,61.471844,99.914604
1425,Iceland,1986,62.145615,99.90875
1426,Iceland,1987,61.632626,99.90614
1427,Iceland,1988,62.10895,99.85649
1428,Iceland,1989,60.840477,99.89905
1429,Iceland,1990,60.333626,99.77827
1430,Iceland,1991,61.54583,99.77729
1431,Iceland,1992,60.99951,99.78021
1432,Iceland,1993,61.05936,99.999985
1433,Iceland,1994,61.05491,100.000015
1434,Iceland,1995,61.592953,99.79919
1435,Iceland,1996,59.821136,100.0
1436,Iceland,1997,62.260468,100.0
1437,Iceland,1998,64.60303,100.0
1438,Iceland,1999,67.37353,100.0
1439,Iceland,2000,67.80518,100.0
1440,Iceland,2001,69.64024,100.0
1441,Iceland,2002,69.7559,99.88123
1442,Iceland,2003,69.68164,99.88249
1443,Iceland,2004,68.89618,100.0
1444,Iceland,2005,68.649345,100.0
1445,Iceland,2006,70.91828,100.0
1446,Iceland,2007,74.30169,100.0
1447,Iceland,2008,81.15162,100.0
1448,Iceland,2009,82.5026,100.0
1449,Iceland,2010,83.07628,100.0
1450,Iceland,2011,83.27399,100.0
1451,Iceland,2012,83.54047,100.0
1452,Iceland,2013,83.09186,100.0
1453,Iceland,2014,82.747856,100.0
1454,Iceland,2015,81.80247,100.0
1455,Iceland,2016,79.91398,100.0
1456,Iceland,2017,78.81927,100.0
1457,Iceland,2018,77.96496,100.0
1458,Iceland,2019,80.09719,100.0
1459,Iceland,2020,86.836586,100.0
1460,Iceland,2021,86.874535,99.98653
1461,India,1985,9.670784,27.798811
1462,India,1986,9.167619,25.937187
1463,India,1987,8.030696,21.890574
1464,India,1988,8.2299185,22.633194
1465,India,1989,8.742304,23.259535
1466,India,1990,8.542831,23.097132
1467,India,1991,9.029864,23.131563
1468,India,1992,8.140623,20.841738
1469,India,1993,8.035937,19.625616
1470,India,1994,8.667226,20.822308
1471,India,1995,7.6867676,18.022327
1472,India,1996,6.789633,15.95155
1473,India,1997,6.5708995,15.386589
1474,India,1998,7.3818183,17.0291
1475,India,1999,7.1245966,15.599825
1476,India,2000,6.3762894,14.048197
1477,India,2001,5.9925246,12.999709
1478,India,2002,5.731832,11.938192
1479,India,2003,5.6240616,11.695108
1480,India,2004,7.460849,15.63753
1481,India,2005,6.8943167,15.254357
1482,India,2006,7.7062397,17.135258
1483,India,2007,7.8556447,17.801973
1484,India,2008,7.2570653,16.768267
1485,India,2009,6.4735703,15.269804
1486,India,2010,6.583671,15.21222
1487,India,2011,7.501343,16.791103
1488,India,2012,6.727289,15.135002
1489,India,2013,7.329665,16.394157
1490,India,2014,7.344336,16.009254
1491,India,2015,7.1846457,15.371873
1492,India,2016,7.0113974,14.854848
1493,India,2017,7.511875,15.966991
1494,India,2018,7.9128056,16.694954
1495,India,2019,8.849619,18.691542
1496,India,2020,9.730037,20.205925
1497,India,2021,9.31085,19.384392
1498,Indonesia,1985,1.9808587,16.90112
1499,Indonesia,1986,2.9868257,24.190905
1500,Indonesia,1987,2.9112306,22.11833
1501,Indonesia,1988,3.028997,20.291437
1502,Indonesia,1989,3.4081194,22.045029
1503,Indonesia,1990,3.7318633,23.010492
1504,Indonesia,1991,3.81247,22.204845
1505,Indonesia,1992,4.4085426,26.638683
1506,Indonesia,1993,3.8476534,25.141514
1507,Indonesia,1994,3.5212233,20.873459
1508,Indonesia,1995,3.5392697,19.411617
1509,Indonesia,1996,3.5088153,18.970043
1510,Indonesia,1997,2.4772785,12.157131
1511,Indonesia,1998,4.0149045,17.798302
1512,Indonesia,1999,3.852458,17.054121
1513,Indonesia,2000,3.7336404,19.99388
1514,Indonesia,2001,4.1123867,20.90438
1515,Indonesia,2002,3.6838136,18.579138
1516,Indonesia,2003,3.2210946,16.883892
1517,Indonesia,2004,3.4259636,16.806925
1518,Indonesia,2005,3.5274262,17.05298
1519,Indonesia,2006,3.2203085,15.350051
1520,Indonesia,2007,3.370551,16.369028
1521,Indonesia,2008,3.586532,16.89653
1522,Indonesia,2009,3.655174,16.451733
1523,Indonesia,2010,4.326221,19.50876
1524,Indonesia,2011,3.3885977,15.875333
1525,Indonesia,2012,3.4713633,14.8894415
1526,Indonesia,2013,4.3306036,15.766565
1527,Indonesia,2014,4.4786325,14.487201
1528,Indonesia,2015,3.7929575,13.795372
1529,Indonesia,2016,5.47902,15.367891
1530,Indonesia,2017,5.283774,16.240925
1531,Indonesia,2018,7.393458,17.047817
1532,Indonesia,2019,7.870309,16.261044
1533,Indonesia,2020,9.8601465,18.131039
1534,Indonesia,2021,10.385715,18.188877
1535,Iran,1985,2.7088304,15.158679
1536,Iran,1986,3.4556096,16.711704
1537,Iran,1987,3.5734787,17.34499
1538,Iran,1988,3.6968005,17.555887
1539,Iran,1989,2.7610443,13.089382
1540,Iran,1990,2.6902497,12.8020115
1541,Iran,1991,1.8835832,8.926354
1542,Iran,1992,2.7959175,13.700914
1543,Iran,1993,3.4577885,14.103046
1544,Iran,1994,2.0214617,8.51316
1545,Iran,1995,2.326306,9.866869
1546,Iran,1996,2.2645998,9.821708
1547,Iran,1997,1.4810699,6.1258154
1548,Iran,1998,1.7921339,7.313571
1549,Iran,1999,1.149869,4.70351
1550,Iran,2000,0.8082891,3.2006702
1551,Iran,2001,0.8181908,3.2526062
1552,Iran,2002,1.4433478,5.8163934
1553,Iran,2003,1.6837654,6.3435545
1554,Iran,2004,1.8843323,7.360531
1555,Iran,2005,2.1426387,8.200147
1556,Iran,2006,2.500738,9.636561
1557,Iran,2007,2.2706358,8.910989
1558,Iran,2008,0.92359346,3.629626
1559,Iran,2009,0.81369674,3.1333122
1560,Iran,2010,1.1950724,4.4254923
1561,Iran,2011,1.189808,4.6309266
1562,Iran,2012,1.3722979,5.1457286
1563,Iran,2013,1.5257099,5.7405553
1564,Iran,2014,1.4402106,5.3513765
1565,Iran,2015,1.3088065,4.7851844
1566,Iran,2016,1.446506,5.4520674
1567,Iran,2017,1.5620874,5.786938
1568,Iran,2018,0.9227302,3.4672642
1569,Iran,2019,2.83683,11.010066
1570,Iran,2020,1.9643506,7.407627
1571,Iran,2021,1.2903937,4.664096
1572,Iraq,1985,1.2590632,2.9085014
1573,Iraq,1986,1.0752139,2.6921525
1574,Iraq,1987,3.9494467,11.550422
1575,Iraq,1988,3.4105723,11.0874195
1576,Iraq,1989,3.0038674,10.896898
1577,Iraq,1990,5.7843523,16.389647
1578,Iraq,1991,4.2872925,16.057545
1579,Iraq,1992,6.584853,23.818045
1580,Iraq,1993,5.861052,22.745764
1581,Iraq,1994,5.2431145,23.432074
1582,Iraq,1995,5.992914,26.86892
1583,Iraq,1996,5.454255,24.977062
1584,Iraq,1997,4.675355,24.755814
1585,Iraq,1998,5.869804,23.174026
1586,Iraq,1999,4.7001114,14.396939
1587,Iraq,2000,2.9294536,2.0319786
1588,Iraq,2001,3.0164843,2.0105472
1589,Iraq,2002,3.8850465,1.6012559
1590,Iraq,2003,4.5359826,1.6129032
1591,Iraq,2004,5.081916,1.6129032
1592,Iraq,2005,4.544925,20.567867
1593,Iraq,2006,4.7386,18.810339
1594,Iraq,2007,4.2728944,18.01459
1595,Iraq,2008,2.3818684,9.913794
1596,Iraq,2009,2.3280268,7.415156
1597,Iraq,2010,2.637557,10.214239
1598,Iraq,2011,2.3962152,6.610269
1599,Iraq,2012,2.8232703,10.0046
1600,Iraq,2013,2.676,8.621627
1601,Iraq,2014,1.7387189,4.632238
1602,Iraq,2015,1.610299,3.984556
1603,Iraq,2016,1.8365394,4.505698
1604,Iraq,2017,1.1253452,2.685624
1605,Iraq,2018,0.9119535,2.6230297
1606,Iraq,2019,2.2772882,5.987218
1607,Iraq,2020,1.646885,5.776567
1608,Iraq,2021,1.502491,5.4287477
1609,Ireland,1985,2.4875605,6.9272003
1610,Ireland,1986,2.5271845,7.2618556
1611,Ireland,1987,1.8662728,5.2523727
1612,Ireland,1988,2.3837883,6.5939674
1613,Ireland,1989,1.8510284,5.044459
1614,Ireland,1990,1.7610795,4.919185
1615,Ireland,1991,1.8195367,5.0234427
1616,Ireland,1992,1.9909809,5.196451
1617,Ireland,1993,1.849106,4.7707562
1618,Ireland,1994,2.141104,5.585264
1619,Ireland,1995,1.630657,4.1453714
1620,Ireland,1996,1.6184038,4.0190377
1621,Ireland,1997,1.6524464,4.1137633
1622,Ireland,1998,2.2163975,5.6486354
1623,Ireland,1999,2.014281,5.19063
1624,Ireland,2000,2.0416548,4.985213
1625,Ireland,2001,1.6617,4.180195
1626,Ireland,2002,2.22865,5.5555553
1627,Ireland,2003,1.8775274,4.5856795
1628,Ireland,2004,2.256778,5.511499
1629,Ireland,2005,2.88465,7.298985
1630,Ireland,2006,3.701902,9.111029
1631,Ireland,2007,4.042659,9.904829
1632,Ireland,2008,5.1767683,12.032085
1633,Ireland,2009,6.4529405,14.730068
1634,Ireland,2010,5.8530927,13.210227
1635,Ireland,2011,8.820141,19.992636
1636,Ireland,2012,8.679478,19.351273
1637,Ireland,2013,9.441345,22.01799
1638,Ireland,2014,10.700231,24.757847
1639,Ireland,2015,12.265226,27.971529
1640,Ireland,2016,11.26935,24.875952
1641,Ireland,2017,13.157302,28.962818
1642,Ireland,2018,14.717063,33.00971
1643,Ireland,2019,16.911177,38.41146
1644,Ireland,2020,20.549843,42.10197
1645,Ireland,2021,17.581884,36.772152
1646,Israel,1985,0.0060216025,0.012960587
1647,Israel,1986,0.017173585,0.037420016
1648,Israel,1987,0.026678516,0.056570686
1649,Israel,1988,0.024891874,0.05167291
1650,Israel,1989,0.007130022,0.01466756
1651,Israel,1990,0.006861734,0.014355716
1652,Israel,1991,0.013520726,0.02788869
1653,Israel,1992,0.055974927,0.11747454
1654,Israel,1993,0.046211716,0.10000116
1655,Israel,1994,0.03918334,0.08122702
1656,Israel,1995,0.03786924,0.08213687
1657,Israel,1996,0.035080772,0.0736888
1658,Israel,1997,0.03341767,0.071202755
1659,Israel,1998,0.031755347,0.06583036
1660,Israel,1999,0.040444106,0.084124655
1661,Israel,2000,0.040315732,0.07481297
1662,Israel,2001,0.025859207,0.04840271
1663,Israel,2002,0.040297464,0.07014262
1664,Israel,2003,0.052213624,0.090456806
1665,Israel,2004,0.046136867,0.090009004
1666,Israel,2005,0.04562039,0.08754651
1667,Israel,2006,0.029145408,0.04208754
1668,Israel,2007,0.026579969,0.05933544
1669,Israel,2008,0.035232626,0.0749204
1670,Israel,2009,0.114865705,0.1279006
1671,Israel,2010,0.18728304,0.23907103
1672,Israel,2011,0.31869283,0.43624163
1673,Israel,2012,0.48113036,0.69830185
1674,Israel,2013,0.5884291,0.94570357
1675,Israel,2014,1.0096922,1.5773907
1676,Israel,2015,1.2998136,1.9458282
1677,Israel,2016,1.7576799,2.521259
1678,Israel,2017,1.7236598,2.647929
1679,Israel,2018,1.8638786,2.6862204
1680,Israel,2019,2.9192069,4.0435023
1681,Israel,2020,4.053859,5.3903084
1682,Israel,2021,5.132294,6.7870827
1683,Italy,1985,7.9867015,23.852695
1684,Italy,1986,7.8285484,23.187752
1685,Italy,1987,7.361894,21.451843
1686,Italy,1988,7.3950276,21.84259
1687,Italy,1989,6.0182905,17.678774
1688,Italy,1990,5.5439982,16.373446
1689,Italy,1991,7.020092,20.84421
1690,Italy,1992,7.082339,20.582811
1691,Italy,1993,7.1479244,20.611694
1692,Italy,1994,7.6455245,21.120598
1693,Italy,1995,6.312266,17.493671
1694,Italy,1996,7.0418596,19.334867
1695,Italy,1997,6.921144,18.790936
1696,Italy,1998,6.8061547,18.376627
1697,Italy,1999,7.3128424,19.84532
1698,Italy,2000,7.1556435,18.900242
1699,Italy,2001,7.6085052,20.049433
1700,Italy,2002,6.7783766,17.455557
1701,Italy,2003,6.33908,16.420212
1702,Italy,2004,7.220357,18.274939
1703,Italy,2005,6.4335437,16.376978
1704,Italy,2006,6.7299886,16.512863
1705,Italy,2007,6.4319706,15.533349
1706,Italy,2008,8.19532,18.6112
1707,Italy,2009,10.585501,24.083735
1708,Italy,2010,11.43081,25.84002
1709,Italy,2011,12.443047,27.67732
1710,Italy,2012,14.165737,31.104963
1711,Italy,2013,17.610695,39.014874
1712,Italy,2014,19.739761,43.497692
1713,Italy,2015,17.334675,38.757786
1714,Italy,2016,17.009197,37.607937
1715,Italy,2017,16.149738,35.41745
1716,Italy,2018,17.727497,39.810013
1717,Italy,2019,17.93995,39.756306
1718,Italy,2020,19.721262,42.039772
1719,Italy,2021,18.36226,40.619434
1720,Japan,1985,6.3616724,14.223238
1721,Japan,1986,6.29662,13.989436
1722,Japan,1987,5.851933,12.457424
1723,Japan,1988,6.5230265,14.100253
1724,Japan,1989,6.458432,13.602426
1725,Japan,1990,5.605645,11.1442
1726,Japan,1991,5.9171295,11.639142
1727,Japan,1992,5.080175,10.024861
1728,Japan,1993,5.6661205,11.247435
1729,Japan,1994,4.097034,7.9192533
1730,Japan,1995,4.652009,9.212626
1731,Japan,1996,4.532676,8.979606
1732,Japan,1997,4.9516325,9.761912
1733,Japan,1998,5.170876,9.946743
1734,Japan,1999,4.8562875,9.3160305
1735,Japan,2000,4.8274536,10.538243
1736,Japan,2001,4.716366,10.447654
1737,Japan,2002,4.702637,10.247729
1738,Japan,2003,5.3320413,11.699369
1739,Japan,2004,5.25767,11.419897
1740,Japan,2005,4.790323,9.906813
1741,Japan,2006,5.3090086,10.855499
1742,Japan,2007,4.7619534,9.389759
1743,Japan,2008,4.830859,10.019684
1744,Japan,2009,5.021396,10.466746
1745,Japan,2010,5.684884,10.526997
1746,Japan,2011,5.733157,11.127242
1747,Japan,2012,5.6502047,10.61437
1748,Japan,2013,6.1299677,11.796579
1749,Japan,2014,6.9359174,13.271962
1750,Japan,2015,8.068797,15.658682
1751,Japan,2016,7.9758606,15.692011
1752,Japan,2017,8.634004,17.35597
1753,Japan,2018,9.322305,18.14418
1754,Japan,2019,9.565927,19.422329
1755,Japan,2020,11.155339,21.324924
1756,Japan,2021,11.428995,22.610664
1757,Kazakhstan,1990,2.534389,8.429944
1758,Kazakhstan,1991,2.4798362,8.373067
1759,Kazakhstan,1992,2.3956668,8.255778
1760,Kazakhstan,1993,3.0152724,9.794708
1761,Kazakhstan,1994,4.0728307,13.74575
1762,Kazakhstan,1995,4.114585,12.482957
1763,Kazakhstan,1996,4.1591706,12.478934
1764,Kazakhstan,1997,4.181545,12.498077
1765,Kazakhstan,1998,4.1937065,12.331325
1766,Kazakhstan,1999,4.455529,12.96406
1767,Kazakhstan,2000,6.0228243,14.581719
1768,Kazakhstan,2001,5.704264,14.590104
1769,Kazakhstan,2002,6.120414,15.240871
1770,Kazakhstan,2003,5.3825555,13.498278
1771,Kazakhstan,2004,4.701576,12.0388365
1772,Kazakhstan,2005,4.4324117,11.572438
1773,Kazakhstan,2006,4.047025,10.842869
1774,Kazakhstan,2007,3.8181744,10.663012
1775,Kazakhstan,2008,3.2849119,9.284381
1776,Kazakhstan,2009,3.3547347,8.738727
1777,Kazakhstan,2010,3.6240573,9.703569
1778,Kazakhstan,2011,3.1190946,9.101409
1779,Kazakhstan,2012,2.8572173,8.43081
1780,Kazakhstan,2013,2.8628833,8.34683
1781,Kazakhstan,2014,2.982452,8.738378
1782,Kazakhstan,2015,3.5664272,10.312091
1783,Kazakhstan,2016,4.4041133,12.659833
1784,Kazakhstan,2017,4.0426664,11.28782
1785,Kazakhstan,2018,3.3888385,10.170598
1786,Kazakhstan,2019,3.468928,10.424493
1787,Kazakhstan,2020,3.9000363,12.541743
1788,Kazakhstan,2021,3.988574,12.438683
1789,Kuwait,1985,0.0,0.0
1790,Kuwait,1986,0.0,0.0
1791,Kuwait,1987,0.0,0.0
1792,Kuwait,1988,0.0,0.0
1793,Kuwait,1989,0.0,0.0
1794,Kuwait,1990,0.0,0.0
1795,Kuwait,1991,0.0,0.0
1796,Kuwait,1992,0.0,0.0
1797,Kuwait,1993,0.0,0.0
1798,Kuwait,1994,0.0,0.0
1799,Kuwait,1995,0.0,0.0
1800,Kuwait,1996,0.0,0.0
1801,Kuwait,1997,0.0,0.0
1802,Kuwait,1998,0.0,0.0
1803,Kuwait,1999,0.0,0.0
1804,Kuwait,2000,0.0,0.0
1805,Kuwait,2001,0.0,0.0
1806,Kuwait,2002,0.0,0.0
1807,Kuwait,2003,0.0,0.0
1808,Kuwait,2004,0.0,0.0
1809,Kuwait,2005,0.0,0.0
1810,Kuwait,2006,0.0,0.0
1811,Kuwait,2007,0.0,0.0
1812,Kuwait,2008,0.0,0.0
1813,Kuwait,2009,0.0,0.0
1814,Kuwait,2010,0.0,0.0
1815,Kuwait,2011,0.0,0.0
1816,Kuwait,2012,0.0,0.0
1817,Kuwait,2013,0.00011575123,0.017442875
1818,Kuwait,2014,0.0020358341,0.016329195
1819,Kuwait,2015,0.003018346,0.01557875
1820,Kuwait,2016,0.029127507,0.030372059
1821,Kuwait,2017,0.040029116,0.058479533
1822,Kuwait,2018,0.03133408,0.08615738
1823,Kuwait,2019,0.034184188,0.08509431
1824,Kuwait,2020,0.036519468,0.074693754
1825,Latvia,1990,15.375504,67.669174
1826,Latvia,1991,12.153859,58.053097
1827,Latvia,1992,13.070239,65.625
1828,Latvia,1993,17.300793,73.28244
1829,Latvia,1994,20.52125,74.549545
1830,Latvia,1995,19.486258,73.68421
1831,Latvia,1996,13.271234,59.615387
1832,Latvia,1997,20.917948,65.410194
1833,Latvia,1998,28.085608,74.482765
1834,Latvia,1999,21.13872,67.15328
1835,Latvia,2000,22.118162,68.115944
1836,Latvia,2001,20.512127,66.276344
1837,Latvia,2002,17.687973,62.468513
1838,Latvia,2003,16.751474,58.942062
1839,Latvia,2004,20.242414,68.23028
1840,Latvia,2005,20.853584,69.51219
1841,Latvia,2006,17.836657,57.055218
1842,Latvia,2007,17.445015,59.243694
1843,Latvia,2008,19.558802,60.910816
1844,Latvia,2009,22.685837,63.913822
1845,Latvia,2010,20.36604,54.90196
1846,Latvia,2011,19.268509,50.57471
1847,Latvia,2012,24.73715,66.61264
1848,Latvia,2013,22.284588,56.935486
1849,Latvia,2014,19.171963,54.47471
1850,Latvia,2015,18.8834,50.180508
1851,Latvia,2016,21.902061,54.20561
1852,Latvia,2017,30.69509,72.50996
1853,Latvia,2018,22.432663,51.934525
1854,Latvia,2019,19.92988,49.53416
1855,Latvia,2020,24.768972,63.636368
1856,Latvia,2021,23.917372,63.589745
1857,Lithuania,1990,0.60637385,1.4456981
1858,Lithuania,1991,0.46828854,1.1592226
1859,Lithuania,1992,0.70343685,1.6729627
1860,Lithuania,1993,1.1366833,2.8037384
1861,Lithuania,1994,1.5146508,4.6248717
1862,Lithuania,1995,1.1186972,2.7427726
1863,Lithuania,1996,0.898502,2.037037
1864,Lithuania,1997,0.8816193,2.0905924
1865,Lithuania,1998,1.1615424,2.4561403
1866,Lithuania,1999,1.386784,3.1490014
1867,Lithuania,2000,1.2857236,3.0825024
1868,Lithuania,2001,1.0550188,2.309307
1869,Lithuania,2002,1.0718007,2.0408163
1870,Lithuania,2003,0.94520015,1.7684888
1871,Lithuania,2004,1.1986761,2.3143165
1872,Lithuania,2005,1.4099654,3.2348804
1873,Lithuania,2006,1.3948395,3.622578
1874,Lithuania,2007,1.6962823,4.383976
1875,Lithuania,2008,1.7692844,4.583652
1876,Lithuania,2009,2.186495,4.732081
1877,Lithuania,2010,3.9403253,19.157894
1878,Lithuania,2011,4.594768,27.81955
1879,Lithuania,2012,4.8736596,27.441858
1880,Lithuania,2013,6.826762,38.44221
1881,Lithuania,2014,7.0076375,43.641617
1882,Lithuania,2015,7.4305215,42.0
1883,Lithuania,2016,8.9710455,61.583572
1884,Lithuania,2017,10.216778,75.52239
1885,Lithuania,2018,8.702936,80.0
1886,Lithuania,2019,9.697966,78.662415
1887,Lithuania,2020,10.144763,56.73289
1888,Lithuania,2021,9.490351,62.829735
1889,Lower-middle-income countries,1985,4.872651,17.186714
1890,Lower-middle-income countries,1986,4.8405943,16.640606
1891,Lower-middle-income countries,1987,4.6551576,15.701877
1892,Lower-middle-income countries,1988,4.949453,16.253084
1893,Lower-middle-income countries,1989,5.1484327,16.389696
1894,Lower-middle-income countries,1990,4.929366,16.610855
1895,Lower-middle-income countries,1991,5.1763687,17.032202
1896,Lower-middle-income countries,1992,5.238674,16.945047
1897,Lower-middle-income countries,1993,5.683431,17.663319
1898,Lower-middle-income countries,1994,6.012462,18.343288
1899,Lower-middle-income countries,1995,5.6988525,17.15935
1900,Lower-middle-income countries,1996,5.5145593,16.64172
1901,Lower-middle-income countries,1997,5.0545955,15.016879
1902,Lower-middle-income countries,1998,5.9053106,17.134441
1903,Lower-middle-income countries,1999,5.705437,16.328129
1904,Lower-middle-income countries,2000,5.197896,19.373764
1905,Lower-middle-income countries,2001,5.124023,19.02019
1906,Lower-middle-income countries,2002,4.861276,18.155193
1907,Lower-middle-income countries,2003,4.893047,18.223478
1908,Lower-middle-income countries,2004,5.5462184,19.59218
1909,Lower-middle-income countries,2005,5.3810964,19.336283
1910,Lower-middle-income countries,2006,5.7553415,19.930368
1911,Lower-middle-income countries,2007,5.7296853,19.82383
1912,Lower-middle-income countries,2008,5.3192363,19.092066
1913,Lower-middle-income countries,2009,5.2029486,18.402466
1914,Lower-middle-income countries,2010,5.317025,18.614603
1915,Lower-middle-income countries,2011,5.6120405,19.180689
1916,Lower-middle-income countries,2012,5.2002983,18.581833
1917,Lower-middle-income countries,2013,6.032141,19.602575
1918,Lower-middle-income countries,2014,5.936752,18.921633
1919,Lower-middle-income countries,2015,5.766291,18.085815
1920,Lower-middle-income countries,2016,5.848174,17.956408
1921,Lower-middle-income countries,2017,6.348325,19.203352
1922,Lower-middle-income countries,2018,6.516345,19.726343
1923,Lower-middle-income countries,2019,7.0110745,20.594057
1924,Lower-middle-income countries,2020,7.687888,21.96855
1925,Lower-middle-income countries,2021,7.670769,21.54426
1926,Luxembourg,1985,0.81546617,9.329798
1927,Luxembourg,1986,0.9784458,10.103138
1928,Luxembourg,1987,1.227454,11.780105
1929,Luxembourg,1988,1.1297141,8.621103
1930,Luxembourg,1989,0.7626809,6.4524407
1931,Luxembourg,1990,0.66460145,12.903226
1932,Luxembourg,1991,0.7338108,12.857143
1933,Luxembourg,1992,0.61074954,12.121212
1934,Luxembourg,1993,0.6041135,11.940298
1935,Luxembourg,1994,0.77528125,18.644068
1936,Luxembourg,1995,0.9501822,22.448978
1937,Luxembourg,1996,0.6496767,17.777779
1938,Luxembourg,1997,0.90255505,24.390242
1939,Luxembourg,1998,1.2946181,40.540543
1940,Luxembourg,1999,1.0463187,36.11111
1941,Luxembourg,2000,1.3703701,40.0
1942,Luxembourg,2001,1.2522311,19.54023
1943,Luxembourg,2002,1.0301427,5.3571434
1944,Luxembourg,2003,0.91740716,5.0179214
1945,Luxembourg,2004,1.1120193,5.6379824
1946,Luxembourg,2005,1.1679211,6.2686567
1947,Luxembourg,2006,1.3908712,7.062147
1948,Luxembourg,2007,1.5379573,8.15047
1949,Luxembourg,2008,1.6481373,10.294118
1950,Luxembourg,2009,1.6371243,8.571429
1951,Luxembourg,2010,1.5543997,8.333334
1952,Luxembourg,2011,1.4713187,9.090909
1953,Luxembourg,2012,1.8497294,11.231884
1954,Luxembourg,2013,2.304208,19.565218
1955,Luxembourg,2014,2.5587912,20.94241
1956,Luxembourg,2015,2.8418615,32.08955
1957,Luxembourg,2016,3.052534,58.227848
1958,Luxembourg,2017,3.8070426,66.66667
1959,Luxembourg,2018,4.1558747,70.833336
1960,Luxembourg,2019,4.7653427,74.76635
1961,Luxembourg,2020,6.848767,79.508194
1962,Luxembourg,2021,7.095166,80.4878
1963,Malaysia,1985,6.4829683,25.216927
1964,Malaysia,1986,6.458532,25.54464
1965,Malaysia,1987,7.548476,28.505014
1966,Malaysia,1988,8.279656,29.603834
1967,Malaysia,1989,6.8369017,24.608728
1968,Malaysia,1990,4.9409094,17.495173
1969,Malaysia,1991,4.358415,16.756989
1970,Malaysia,1992,3.7214777,13.657898
1971,Malaysia,1993,4.1896806,13.914475
1972,Malaysia,1994,5.2703333,16.307709
1973,Malaysia,1995,4.6203055,13.350653
1974,Malaysia,1996,3.4503624,9.7061615
1975,Malaysia,1997,2.3939245,6.962513
1976,Malaysia,1998,2.6601143,6.9487243
1977,Malaysia,1999,4.2179785,11.078236
1978,Malaysia,2000,3.6813028,10.727969
