,Entity,Year,Geo and Biomass Energy(TWh),Solar Energy(TWh),Wind Energy(TWh),Hydro Energy(TWh),Wind Electricity(TWh),Hydro Electricity(TWh),Solar Electricity(TWh),Other Energy(TWh)
2793,Lithuania,2020,0.5941,0.1288,1.5517,0.3005,1.55,0.3,0.13,0.59
2794,Lithuania,2021,0.5536734,0.12369155,1.3614266,0.3850306,1.36,0.38,0.19,0.69
2795,Lithuania,1985,,,,0.3933266,,0.3933266,,
2796,Lithuania,1986,,,,0.3844878,,0.3844878,,
2797,Lithuania,1987,,,,0.3623908,,0.3623908,,
2798,Lithuania,1988,,,,0.3844878,,0.3844878,,
2799,Lithuania,1989,,,,0.3844878,,0.3844878,,
2800,Lower-middle-income countries,1965,0.0,0.0,0.0,30.508142,0.0,30.508142,0.0,0.0
2801,Lower-middle-income countries,1966,0.0,0.0,0.0,31.975643,0.0,31.975643,0.0,0.0
2802,Lower-middle-income countries,1967,0.0,0.0,0.0,35.482807,0.0,35.482807,0.0,0.0
2803,Lower-middle-income countries,1968,0.0,0.0,0.0,41.705223,0.0,41.705223,0.0,0.0
2804,Lower-middle-income countries,1969,0.0,0.0,0.0,46.369812,0.0,46.369812,0.0,0.0
2805,Lower-middle-income countries,1970,0.0,0.0,0.0,50.074368,0.0,50.074368,0.0,0.0
2806,Lower-middle-income countries,1971,0.0,0.0,0.0,51.6863,0.0,51.6863,0.0,0.0
2807,Lower-middle-income countries,1972,0.0,0.0,0.0,52.052994,0.0,52.052994,0.0,0.0
2808,Lower-middle-income countries,1973,0.0,0.0,0.0,54.179226,0.0,54.179226,0.0,0.0
2809,Lower-middle-income countries,1974,0.0,0.0,0.0,54.110386,0.0,54.110386,0.0,0.0
2810,Lower-middle-income countries,1975,0.0,0.0,0.0,62.223434,0.0,62.223434,0.0,0.0
2811,Lower-middle-income countries,1976,0.0,0.0,0.0,66.057434,0.0,66.057434,0.0,0.0
2812,Lower-middle-income countries,1977,0.001,0.0,0.0,72.35619,0.0,72.35619,0.0,0.001
2813,Lower-middle-income countries,1978,0.003,0.0,0.0,88.563484,0.0,88.563484,0.0,0.003
2814,Lower-middle-income countries,1979,0.63694,0.0,0.0,86.83935,0.0,86.83935,0.0,0.63694
2815,Lower-middle-income countries,1980,2.04485,0.0,0.0,89.82618,0.0,89.82618,0.0,2.04485
2816,Lower-middle-income countries,1981,3.91219,0.0,0.0,94.75383,0.0,94.75383,0.0,3.91219
2817,Lower-middle-income countries,1982,3.90786,0.0,0.0,87.082695,0.0,87.082695,0.0,3.90786
2818,Lower-middle-income countries,1983,4.93498,0.0,0.0,86.07145,0.0,86.07145,0.0,4.93498
2819,Lower-middle-income countries,1984,5.35846,0.0,0.0,94.648384,0.0,94.648384,0.0,5.35846
2820,Lower-middle-income countries,1985,5.94218,0.0,0.0,110.09123,0.0,110.09123,0.0,5.94218
2821,Lower-middle-income countries,1986,5.5733,0.0,0.0,112.18494,0.0,112.18494,0.0,5.5733
2822,Lower-middle-income countries,1987,4.89597,0.0,0.0,113.718864,0.0,113.718864,0.0,4.89597
2823,Lower-middle-income countries,1988,5.22291,0.0,0.0,125.43052,0.0,125.43052,0.0,5.22291
2824,Lower-middle-income countries,1989,5.70166,0.0,0.0,134.37073,0.0,134.37073,0.0,5.70166
2825,Lower-middle-income countries,1990,7.060766,0.0,0.03030303,141.2857,0.03030303,141.2857,0.0,7.060766
2826,Lower-middle-income countries,1991,6.904531,0.0,0.11291,149.81071,0.11291,149.81071,0.0,6.904531
2827,Lower-middle-income countries,1992,6.905132,0.0,0.08847,149.34587,0.08847,149.34587,0.0,6.905132
2828,Lower-middle-income countries,1993,7.011019,0.0,0.09477,158.77457,0.09477,158.77457,0.0,7.011019
2829,Lower-middle-income countries,1994,8.304195,0.0,0.19128,167.66705,0.19128,167.66705,0.0,8.304195
2830,Lower-middle-income countries,1995,8.911325,0.001010101,0.49647,165.12077,0.49647,165.12077,0.001010101,8.911325
2831,Lower-middle-income countries,1996,9.6330185,0.006060606,0.87838,163.25507,0.87838,163.25507,0.006060606,9.6330185
2832,Lower-middle-income countries,1997,10.947046,0.006060606,0.988,151.91847,0.988,151.91847,0.006060606,10.947046
2833,Lower-middle-income countries,1998,13.493027,0.006060606,1.082,182.12651,1.082,182.12651,0.006060606,13.493027
2834,Lower-middle-income countries,1999,16.22081,0.006060606,1.4994999,180.38603,1.4994999,180.38603,0.006060606,16.22081
2835,Lower-middle-income countries,2000,19.11118,0.0077027073,1.7724,166.75185,1.86,241.90001,0.02,26.669998
2836,Lower-middle-income countries,2001,19.41785,0.012914208,2.523,168.9105,2.6,246.84,0.02,27.240002
2837,Lower-middle-income countries,2002,19.586494,0.015833436,2.5473058,166.2944,2.57,246.74,0.02,27.759998
2838,Lower-middle-income countries,2003,19.877983,0.02056662,3.1552858,174.54283,3.2599998,261.58002,0.03,28.22
2839,Lower-middle-income countries,2004,21.338034,0.0247219,6.010386,211.50812,6.08,300.71,0.03,30.91
2840,Lower-middle-income countries,2005,20.604858,0.028815163,6.836186,215.82555,6.93,306.45,0.03,32.809998
2841,Lower-middle-income countries,2006,22.793058,0.02056379,10.343002,238.76332,10.400001,330.18,0.03,34.92
2842,Lower-middle-income countries,2007,25.017788,0.07688847,12.871805,251.18834,13.09,340.69,0.11,38.83
2843,Lower-middle-income countries,2008,28.686094,0.08936414,15.916511,234.58276,15.95,329.52,0.12,43.47
2844,Lower-middle-income countries,2009,31.532812,0.11616882,18.056793,232.3654,18.369999,324.74,0.15,46.53
2845,Lower-middle-income countries,2010,33.94342,0.22069448,21.907661,246.90303,22.32,355.21,0.47,51.37
2846,Lower-middle-income countries,2011,37.01412,1.2224109,26.671139,273.66956,27.18,388.16998,1.26,55.679996
2847,Lower-middle-income countries,2012,40.289253,3.141129,30.35956,251.3418,31.070002,390.59,3.0499997,59.54
2848,Lower-middle-income countries,2013,42.081776,4.359484,34.182175,306.7076,35.72,431.37997,4.69,62.29
2849,Lower-middle-income countries,2014,45.72452,6.001485,38.54988,307.54987,41.460003,433.31,6.41,68.94
2850,Lower-middle-income countries,2015,52.917633,7.929495,40.27542,292.8988,43.04,414.78,8.9,78.58
2851,Lower-middle-income countries,2016,48.68915,15.079771,52.428333,303.51303,54.91,424.69,16.720001,75.5
2852,Lower-middle-income countries,2017,50.999702,26.580437,62.672504,335.06833,65.33,470.58002,28.460001,77.84
2853,Lower-middle-income countries,2018,66.78398,42.837578,74.080894,332.80484,77.58,491.62,46.29,83.149994
2854,Lower-middle-income countries,2019,70.80643,61.917274,81.50903,361.89563,84.87,509.63,68.19,87.36
2855,Lower-middle-income countries,2020,74.53367,84.38736,82.06469,365.8841,83.49,524.12,90.799995,90.630005
2856,Lower-middle-income countries,2021,78.92666,110.8203,94.06997,361.96106,94.85,521.13,117.56,96.89
2857,Luxembourg,1965,0.0,0.0,0.0,0.086412,0.0,0.086412,0.0,0.0
2858,Luxembourg,1966,0.0,0.0,0.0,0.077759,0.0,0.077759,0.0,0.0
2859,Luxembourg,1967,0.0,0.0,0.0,0.087757,0.0,0.087757,0.0,0.0
2860,Luxembourg,1968,0.0,0.0,0.0,0.089632,0.0,0.089632,0.0,0.0
2861,Luxembourg,1969,0.0,0.0,0.0,0.077997,0.0,0.077997,0.0,0.0
2862,Luxembourg,1970,0.0,0.0,0.0,0.086214,0.0,0.086214,0.0,0.0
2863,Luxembourg,1971,0.0,0.0,0.0,0.04873,0.0,0.04873,0.0,0.0
2864,Luxembourg,1972,0.0,0.0,0.0,0.057462,0.0,0.057462,0.0,0.0
2865,Luxembourg,1973,0.0,0.0,0.0,0.050733,0.0,0.050733,0.0,0.0
2866,Luxembourg,1974,0.0,0.0,0.0,0.074939,0.0,0.074939,0.0,0.0
2867,Luxembourg,1975,0.0,0.0,0.0,0.064745,0.0,0.064745,0.0,0.0
2868,Luxembourg,1976,0.0,0.0,0.0,0.040794,0.0,0.040794,0.0,0.0
2869,Luxembourg,1977,0.013,0.0,0.0,0.078625,0.0,0.078625,0.0,0.013
2870,Luxembourg,1978,0.015,0.0,0.0,0.074805,0.0,0.074805,0.0,0.015
2871,Luxembourg,1979,0.016,0.0,0.0,0.081656,0.0,0.081656,0.0,0.016
2872,Luxembourg,1980,0.015,0.0,0.0,0.086242,0.0,0.086242,0.0,0.015
2873,Luxembourg,1981,0.018,0.0,0.0,0.092202,0.0,0.092202,0.0,0.018
2874,Luxembourg,1982,0.018,0.0,0.0,0.08187,0.0,0.08187,0.0,0.018
2875,Luxembourg,1983,0.017,0.0,0.0,0.080733,0.0,0.080733,0.0,0.017
2876,Luxembourg,1984,0.019,0.0,0.0,0.085908,0.0,0.085908,0.0,0.019
2877,Luxembourg,1985,0.018,0.0,0.0,0.069611,0.0,0.069611,0.0,0.018
2878,Luxembourg,1986,0.017,0.0,0.0,0.086091,0.0,0.086091,0.0,0.017
2879,Luxembourg,1987,0.022,0.0,0.0,0.100081,0.0,0.100081,0.0,0.022
2880,Luxembourg,1988,0.023,0.0,0.0,0.09197,0.0,0.09197,0.0,0.023
2881,Luxembourg,1989,0.019,0.0,0.0,0.070064,0.0,0.070064,0.0,0.019
2882,Luxembourg,1990,0.012505,0.0,0.0,0.07,0.0,0.07,0.0,0.01
2883,Luxembourg,1991,0.013976,0.0,0.0,0.084,0.0,0.08,0.0,0.01
2884,Luxembourg,1992,0.01177,0.0,0.0,0.07,0.0,0.07,0.0,0.01
2885,Luxembourg,1993,0.014712,0.0,0.0,0.067,0.0,0.07,0.0,0.01
2886,Luxembourg,1994,0.01508,0.0,0.0,0.086,0.0,0.09,0.0,0.02
2887,Luxembourg,1995,0.019493,0.0,0.0,0.088,0.0,0.09,0.0,0.02
2888,Luxembourg,1996,0.015448,0.0,0.0,0.06,0.0,0.06,0.0,0.02
2889,Luxembourg,1997,0.016919,0.0,0.003,0.083,0.0,0.08,0.0,0.02
2890,Luxembourg,1998,0.017068,0.0,0.011,0.115,0.01,0.12,0.0,0.02
2891,Luxembourg,1999,0.01885,0.0,0.018,0.085,0.02,0.09,0.0,0.02
2892,Luxembourg,2000,0.022352,4e-05,0.024743,0.123504,0.02,0.12,0.0,0.02
2893,Luxembourg,2001,0.025873,4.6e-05,0.02374,0.118032,0.02,0.12,0.0,0.03
2894,Luxembourg,2002,0.027015,5.9e-05,0.024479,0.099731,0.02,0.1,0.0,0.03
2895,Luxembourg,2003,0.034151,0.001399,0.026168,0.07942,0.03,0.08,0.0,0.03
2896,Luxembourg,2004,0.042575,0.009199,0.039399,0.104058,0.04,0.1,0.01,0.04
2897,Luxembourg,2005,0.046163,0.017698,0.052251,0.092939,0.05,0.09,0.02,0.05
2898,Luxembourg,2006,0.055216,0.021114,0.057986,0.111312,0.06,0.11,0.02,0.06
2899,Luxembourg,2007,0.062667,0.020901,0.064286,0.116702,0.06,0.12,0.02,0.06
2900,Luxembourg,2008,0.069648,0.020031,0.060589,0.132114,0.06,0.13,0.02,0.07
2901,Luxembourg,2009,0.078185,0.020316,0.063472,0.105839,0.06,0.11,0.02,0.08
2902,Luxembourg,2010,0.08414,0.021148,0.055083,0.107661,0.06,0.11,0.02,0.08
2903,Luxembourg,2011,0.092979,0.025744,0.06405,0.063,0.06,0.06,0.03,0.09
2904,Luxembourg,2012,0.094011,0.038277,0.077466,0.098302,0.08,0.1,0.04,0.09
2905,Luxembourg,2013,0.094211,0.073738,0.083027,0.119195,0.08,0.12,0.07,0.09
2906,Luxembourg,2014,0.115225,0.094741,0.079876,0.107788,0.08,0.11,0.09,0.12
2907,Luxembourg,2015,0.125964,0.103721,0.101848,0.099253,0.1,0.1,0.1,0.13
2908,Luxembourg,2016,0.140018,0.100288,0.101486,0.115411,0.1,0.12,0.1,0.14
2909,Luxembourg,2017,0.17138,0.108463,0.234823,0.085649,0.23,0.09,0.11,0.17
2910,Luxembourg,2018,0.217402,0.119725,0.254575,0.092778,0.25,0.09,0.12,0.22
2911,Luxembourg,2019,0.277679,0.130385,0.281283,0.106915,0.28,0.11,0.13,0.28
2912,Luxembourg,2020,0.371927,0.161261,0.351135,0.091602,0.35,0.09,0.16,0.37
2913,Luxembourg,2021,0.38976282,0.22130644,0.33903947,0.105368376,0.31,0.11,0.18,0.39
2914,Malaysia,1965,0.0,0.0,0.0,0.587,0.0,0.587,0.0,0.0
2915,Malaysia,1966,0.0,0.0,0.0,0.692,0.0,0.692,0.0,0.0
2916,Malaysia,1967,0.0,0.0,0.0,0.725,0.0,0.725,0.0,0.0
2917,Malaysia,1968,0.0,0.0,0.0,0.804,0.0,0.804,0.0,0.0
2918,Malaysia,1969,0.0,0.0,0.0,1.014,0.0,1.014,0.0,0.0
2919,Malaysia,1970,0.0,0.0,0.0,1.202,0.0,1.202,0.0,0.0
2920,Malaysia,1971,0.0,0.0,0.0,1.046,0.0,1.046,0.0,0.0
2921,Malaysia,1972,0.0,0.0,0.0,1.154,0.0,1.154,0.0,0.0
2922,Malaysia,1973,0.0,0.0,0.0,1.108,0.0,1.108,0.0,0.0
2923,Malaysia,1974,0.0,0.0,0.0,1.006,0.0,1.006,0.0,0.0
2924,Malaysia,1975,0.0,0.0,0.0,1.005,0.0,1.005,0.0,0.0
2925,Malaysia,1976,0.0,0.0,0.0,0.948,0.0,0.948,0.0,0.0
2926,Malaysia,1977,0.0,0.0,0.0,0.769,0.0,0.769,0.0,0.0
2927,Malaysia,1978,0.0,0.0,0.0,0.90395063,0.0,0.90395063,0.0,0.0
2928,Malaysia,1979,0.0,0.0,0.0,1.1035241,0.0,1.1035241,0.0,0.0
2929,Malaysia,1980,0.0,0.0,0.0,1.4087542,0.0,1.4087542,0.0,0.0
2930,Malaysia,1981,0.0,0.0,0.0,1.5613693,0.0,1.5613693,0.0,0.0
2931,Malaysia,1982,0.0,0.0,0.0,1.5026711,0.0,1.5026711,0.0,0.0
2932,Malaysia,1983,0.0,0.0,0.0,1.7492031,0.0,1.7492031,0.0,0.0
2933,Malaysia,1984,0.0,0.0,0.0,3.4514477,0.0,3.4514477,0.0,0.0
2934,Malaysia,1985,0.0,0.0,0.0,3.7684176,0.0,3.7684176,0.0,0.0
2935,Malaysia,1986,0.0,0.0,0.0,4.120606,0.0,4.120606,0.0,0.0
2936,Malaysia,1987,0.0,0.0,0.0,4.9658585,0.0,4.9658585,0.0,0.0
2937,Malaysia,1988,0.0,0.0,0.0,5.728934,0.0,5.728934,0.0,0.0
2938,Malaysia,1989,0.0,0.0,0.0,5.294568,0.0,5.294568,0.0,0.0
2939,Malaysia,1990,0.0,0.0,0.0,4.026689,0.0,4.026689,0.0,0.0
2940,Malaysia,1991,0.0,0.0,0.0,4.4493155,0.0,4.4493155,0.0,0.0
2941,Malaysia,1992,0.0,0.0,0.0,4.286,0.0,4.286,0.0,0.0
2942,Malaysia,1993,0.0,0.0,0.0,4.853,0.0,4.853,0.0,0.0
2943,Malaysia,1994,0.0,0.0,0.0,6.483,0.0,6.483,0.0,0.0
2944,Malaysia,1995,0.0,0.0,0.0,6.218,0.0,6.218,0.0,0.0
2945,Malaysia,1996,0.0,0.0,0.0,5.184,0.0,5.184,0.0,0.0
2946,Malaysia,1997,0.0,0.0,0.0,4.173,0.0,4.173,0.0,0.0
2947,Malaysia,1998,0.0,0.0,0.0,4.457,0.0,4.457,0.0,0.0
2948,Malaysia,1999,0.0,0.0,0.0,7.552,0.0,7.552,0.0,0.0
2949,Malaysia,2000,0.570903,0.0,0.0,6.994,0.0,6.99,0.0,0.570903
2950,Malaysia,2001,0.574094,0.0,0.0,6.066,0.0,6.07,0.0,0.574094
2951,Malaysia,2002,0.4044,0.0,0.0,5.415,0.0,5.41,0.0,0.4044
2952,Malaysia,2003,0.4165,0.0,0.0,5.09,0.0,5.09,0.0,0.4165
2953,Malaysia,2004,0.57636,0.0,0.0,5.573,0.0,5.57,0.0,0.57636
2954,Malaysia,2005,0.5925,0.0,0.0,6.007,0.0,6.01,0.0,0.5925
2955,Malaysia,2006,0.623964,0.0,0.0,6.323,0.0,6.32,0.0,0.623964
2956,Malaysia,2007,0.759773,0.0,0.0,5.957,0.0,5.96,0.0,0.759773
2957,Malaysia,2008,0.796761,0.0,0.0,7.807,0.0,7.81,0.0,0.796761
2958,Malaysia,2009,1.393368,0.0,0.0,6.89,0.0,6.89,0.0,1.393368
2959,Malaysia,2010,1.2629545,0.0,0.0,6.361,0.0,6.36,0.0,1.2629545
2960,Malaysia,2011,1.537535,0.0,0.0,8.056,0.0,8.06,0.0,1.537535
2961,Malaysia,2012,1.5016624,0.007,0.0,9.251,0.0,9.25,0.01,1.5016624
2962,Malaysia,2013,1.10359,0.141,0.0,11.7987,0.0,11.8,0.14,1.10359
2963,Malaysia,2014,0.693,0.227,0.0,13.388,0.0,13.39,0.23,0.693
2964,Malaysia,2015,0.751,0.273,0.0,13.924,0.0,13.92,0.27,0.751
2965,Malaysia,2016,0.76,0.31,0.0,20.024,0.0,20.02,0.31,0.76
2966,Malaysia,2017,0.765,0.33,0.0,26.846,0.0,26.85,0.33,0.765
2967,Malaysia,2018,1.351,0.632,0.0,26.325,0.0,26.33,0.63,1.351
2968,Malaysia,2019,1.6189669,0.943489,0.0,26.196,0.0,26.2,0.94,1.6189669
2969,Malaysia,2020,1.6319377,1.1722218,0.0,27.923277,0.0,27.74,1.17,1.6319377
2970,Malaysia,2021,1.6377085,1.5038167,0.0,32.3558,0.0,30.79,1.5,1.6377085
2971,Mexico,1965,0.0,0.0,0.0,8.863,0.0,8.863,0.0,0.0
2972,Mexico,1966,0.0,0.0,0.0,10.118,0.0,10.118,0.0,0.0
2973,Mexico,1967,0.0,0.0,0.0,11.017,0.0,11.017,0.0,0.0
2974,Mexico,1968,0.0,0.0,0.0,12.642,0.0,12.642,0.0,0.0
2975,Mexico,1969,0.0,0.0,0.0,13.406,0.0,13.406,0.0,0.0
2976,Mexico,1970,0.0,0.0,0.0,15.005,0.0,15.005,0.0,0.0
2977,Mexico,1971,0.0,0.0,0.0,14.572,0.0,14.572,0.0,0.0
2978,Mexico,1972,0.0,0.0,0.0,15.531,0.0,15.531,0.0,0.0
2979,Mexico,1973,0.161,0.0,0.0,16.371,0.0,16.371,0.0,0.161
2980,Mexico,1974,0.463,0.0,0.0,16.708,0.0,16.708,0.0,0.463
2981,Mexico,1975,0.518,0.0,0.0,15.182,0.0,15.182,0.0,0.518
2982,Mexico,1976,0.579,0.0,0.0,17.255,0.0,17.255,0.0,0.579
2983,Mexico,1977,0.592,0.0,0.0,19.193,0.0,19.193,0.0,0.592
2984,Mexico,1978,0.598,0.0,0.0,16.217,0.0,16.217,0.0,0.598
2985,Mexico,1979,1.019,0.0,0.0,18.008,0.0,18.008,0.0,1.019
2986,Mexico,1980,0.915,0.0,0.0,16.91,0.0,16.91,0.0,0.915
2987,Mexico,1981,0.964,0.0,0.0,24.618,0.0,24.618,0.0,0.964
2988,Mexico,1982,1.296,0.0,0.0,22.924,0.0,22.924,0.0,1.296
2989,Mexico,1983,1.353,0.0,0.0,20.733,0.0,20.733,0.0,1.353
2990,Mexico,1984,1.424,0.0,0.0,23.603,0.0,23.603,0.0,1.424
2991,Mexico,1985,1.641,0.0,0.0,28.427292,0.0,28.427292,0.0,1.641
2992,Mexico,1986,3.394,0.0,0.0,21.2975,0.0,21.2975,0.0,3.394
2993,Mexico,1987,4.418,0.0,0.0,19.285194,0.0,19.285194,0.0,4.418
2994,Mexico,1988,4.633,0.0,0.0,21.836111,0.0,21.836111,0.0,4.633
2995,Mexico,1989,4.675,0.0,0.0,25.354195,0.0,25.354195,0.0,4.675
2996,Mexico,1990,5.124,0.001,0.001,24.480944,0.001,24.480944,0.001,5.124
2997,Mexico,1991,5.8325124,0.002,0.001,22.625263,0.001,22.625263,0.002,5.8325124
2998,Mexico,1992,6.365523,0.003,0.001,26.813694,0.001,26.813694,0.003,6.365523
2999,Mexico,1993,6.4997606,0.004,0.001,26.65493,0.001,26.65493,0.004,6.4997606
3000,Mexico,1994,6.2185254,0.005,0.005,20.27132,0.005,20.27132,0.005,6.2185254
3001,Mexico,1995,6.4144435,0.005,0.007,27.598667,0.007,27.598667,0.005,6.4144435
3002,Mexico,1996,6.184555,0.006,0.006,31.336277,0.006,31.336277,0.006,6.184555
3003,Mexico,1997,5.8832464,0.006,0.012,26.362097,0.012,26.362097,0.006,5.8832464
3004,Mexico,1998,6.138586,0.007,0.015,24.592945,0.015,24.592945,0.007,6.138586
3005,Mexico,1999,6.0600014,0.007,0.017,32.71232,0.017,32.71232,0.007,6.0600014
3006,Mexico,2000,6.358645,0.007,0.019,33.07488,0.02,32.8,0.01,11.68
3007,Mexico,2001,6.247497,0.008,0.018,28.43533,0.02,28.22,0.01,11.309999
3008,Mexico,2002,6.07106,0.008,0.021,24.86159,0.02,24.7,0.01,10.940001
3009,Mexico,2003,6.9497128,0.008,0.019,19.852205,0.02,19.68,0.01,12.4
3010,Mexico,2004,7.261834,0.009,0.02,25.176394,0.02,24.95,0.01,13.21
3011,Mexico,2005,8.137519,0.009,0.019,27.709446,0.02,27.38,0.01,14.88
3012,Mexico,2006,7.4873867,0.01,0.045,30.446474,0.06,30.09,0.01,13.469999
3013,Mexico,2007,8.249913,0.009,0.248,27.339674,0.26,27.0,0.01,14.87
3014,Mexico,2008,7.896158,0.019,0.255,39.223907,0.27,38.79,0.01,14.15
3015,Mexico,2009,7.547069,0.027,0.59635276,26.722006,0.6,26.45,0.01,13.53
3016,Mexico,2010,7.4460497,0.031,1.2391111,37.15799,1.24,36.79,0.03,13.309999
3017,Mexico,2011,7.3669243,0.041,1.6483214,36.27042,1.63,35.93,0.04,13.1
3018,Mexico,2012,6.7609353,0.069,3.6883104,31.910688,3.67,31.59,0.07,11.870001
3019,Mexico,2013,7.322261,0.106,4.184544,28.021322,4.17,27.72,0.11,12.67
3020,Mexico,2014,7.1366343,0.221,6.4261966,38.89277,6.35,38.55,0.22,12.34
3021,Mexico,2015,7.632154,0.2021975,8.745094,30.89154,8.45,30.61,0.24,13.12
3022,Mexico,2016,7.6092916,0.25227612,10.378095,30.697353,9.93,29.74,0.46,12.84
3023,Mexico,2017,8.123817,1.1865062,10.6197815,31.847656,9.91,31.74,1.07,13.16
3024,Mexico,2018,7.648148,3.18,13.088611,32.485554,12.53,32.3,1.36,12.59
3025,Mexico,2019,7.452208,7.366667,16.726667,23.608055,16.78,23.54,6.97,11.71
3026,Mexico,2020,7.0345683,9.452778,19.70226,26.935242,19.77,26.74,11.24,11.440001
3027,Mexico,2021,6.9060345,11.907885,20.90211,34.722054,20.97,34.47,14.16,11.05
3028,Middle Africa ,1980,0.0,0.0,0.0,6.639,0.0,6.639,0.0,0.0
3029,Middle Africa ,1981,0.0,0.0,0.0,7.012,0.0,7.012,0.0,0.0
3030,Middle Africa ,1982,0.0,0.0,0.0,7.3,0.0,7.3,0.0,0.0
3031,Middle Africa ,1983,0.0,0.0,0.0,7.709,0.0,7.709,0.0,0.0
3032,Middle Africa ,1984,0.0,0.0,0.0,8.065,0.0,8.065,0.0,0.0
3033,Middle Africa ,1985,0.0,0.0,0.0,9.145,0.0,9.145,0.0,0.0
3034,Middle Africa ,1986,0.0,0.0,0.0,9.438,0.0,9.438,0.0,0.0
3035,Middle Africa ,1987,0.0,0.0,0.0,9.454,0.0,9.454,0.0,0.0
3036,Middle Africa ,1988,0.0,0.0,0.0,9.604,0.0,9.604,0.0,0.0
3037,Middle Africa ,1989,0.0,0.0,0.0,11.446,0.0,11.446,0.0,0.0
3038,Middle Africa ,1990,0.003,0.0,0.0,10.288,0.0,10.288,0.0,0.003
3039,Middle Africa ,1991,0.008,0.0,0.0,9.976,0.0,9.976,0.0,0.008
3040,Middle Africa ,1992,0.008,0.0,0.0,10.821,0.0,10.821,0.0,0.008
3041,Middle Africa ,1993,0.008,0.0,0.0,10.213,0.0,10.213,0.0,0.008
3042,Middle Africa ,1994,0.009,0.0,0.0,9.732,0.0,9.732,0.0,0.009
3043,Middle Africa ,1995,0.009,0.0,0.0,10.831,0.0,10.831,0.0,0.009
3044,Middle Africa ,1996,0.007,0.0,0.0,10.867,0.0,10.867,0.0,0.007
3045,Middle Africa ,1997,0.007,0.0,0.0,10.138,0.0,10.138,0.0,0.007
3046,Middle Africa ,1998,0.007,0.0,0.0,9.925,0.0,9.925,0.0,0.007
3047,Middle Africa ,1999,0.007,0.0,0.0,10.329,0.0,10.329,0.0,0.007
3048,Middle Africa ,2000,0.007,0.0,0.0,11.3698,0.0,11.3698,0.0,0.007
3049,Middle Africa ,2001,0.007,4.8e-05,0.0,11.6278,0.0,11.6278,4.8e-05,0.007
3050,Middle Africa ,2002,0.007,0.000405,0.0,11.7401,0.0,11.7401,0.000405,0.007
3051,Middle Africa ,2003,0.007,0.000587,0.0,12.1539,0.0,12.1539,0.000587,0.007
3052,Middle Africa ,2004,0.007,0.000834,0.0,14.0842,0.0,14.0842,0.000834,0.007
3053,Middle Africa ,2005,0.008,0.001256,0.0,14.4952,0.0,14.4952,0.001256,0.008
3054,Middle Africa ,2006,0.65,0.001637,0.0,15.683,0.0,15.683,0.001637,0.65
3055,Middle Africa ,2007,0.084,0.004487,0.0,15.161,0.0,15.161,0.004487,0.084
3056,Middle Africa ,2008,0.085,0.007803,0.0,16.231,0.0,16.231,0.007803,0.085
3057,Middle Africa ,2009,0.079,0.010288,0.0,16.159,0.0,16.159,0.010288,0.079
3058,Middle Africa ,2010,0.067,0.013519,0.0,16.8348,0.0,16.8348,0.013519,0.067
3059,Middle Africa ,2011,0.07,0.016594,0.0,17.13,0.0,17.13,0.016594,0.07
3060,Middle Africa ,2012,0.073,0.020063,0.0,16.9384,0.0,16.9384,0.020063,0.073
3061,Middle Africa ,2013,0.078,0.023546,0.0,19.4839,0.0,19.4839,0.023546,0.078
3062,Middle Africa ,2014,0.082,0.028389,0.0,20.6817,0.0,20.6817,0.028389,0.082
3063,Middle Africa ,2015,0.045,0.032699,0.0,21.0916,0.0,21.0916,0.032699,0.045
3064,Middle Africa ,2016,0.048,0.038616,0.0089,22.1116,0.0089,22.1116,0.038616,0.048
3065,Middle Africa ,2017,0.048976,0.045344,0.0089,24.865995,0.0089,24.865995,0.045344,0.048976
3066,Middle Africa ,2018,0.050622,0.069895,0.0089,28.182573,0.0089,28.182573,0.069895,0.050622
3067,Middle Africa ,2019,0.05259,0.069895,0.0089,30.11991,0.0089,30.11991,0.069895,0.05259
3068,Middle Africa ,2020,0.05273408,0.071159944,0.008924383,32.67672,0.008924383,32.67672,0.071159944,0.05273408
3069,Middle Africa ,2021,0.05259,0.07113727,0.0089,33.36135,0.0089,33.36135,0.07113727,0.05259
3070,Middle Africa ,1965,,,,3.935,,3.935,,
3071,Middle Africa ,1966,,,,4.093,,4.093,,
3072,Middle Africa ,1967,,,,3.846,,3.846,,
3073,Middle Africa ,1968,,,,4.012,,4.012,,
3074,Middle Africa ,1969,,,,4.36,,4.36,,
3075,Middle Africa ,1970,,,,4.865,,4.865,,
3076,Middle Africa ,1971,,,,5.19,,5.19,,
3077,Middle Africa ,1972,,,,5.31,,5.31,,
3078,Middle Africa ,1973,,,,5.756,,5.756,,
3079,Middle Africa ,1974,,,,5.651,,5.651,,
3080,Middle Africa ,1975,,,,6.207,,6.207,,
3081,Middle Africa ,1976,,,,5.975,,5.975,,
3082,Middle Africa ,1977,,,,6.132,,6.132,,
3083,Middle Africa ,1978,,,,6.161,,6.161,,
3084,Middle Africa ,1979,,,,6.299,,6.299,,
3085,Middle East ,1971,0.0,0.0,0.0,3.7548983,0.0,3.7548983,0.0,0.0
3086,Middle East ,1972,0.0,0.0,0.0,4.5691648,0.0,4.5691648,0.0,0.0
3087,Middle East ,1973,0.0,0.0,0.0,3.7504175,0.0,3.7504175,0.0,0.0
